"(tBodyAccMean,gravity)" "(tBodyAccJerkMean),gravityMean)" "(tBodyGyroMean,gravityMean)" "(tBodyGyroJerkMean,gravityMean)" "(X,gravityMean)" "(Y,gravityMean)" "(Z,gravityMean)" "label" "class" "subject"
"225" -0.092316852 0.17112565 -0.89361926 0.8252901 0.27645911 -0.5774644 -0.35042803 "laying" "train" "1"
"226" 0.0014055925 -0.022967436 0.51813774 -0.83238198 -0.73369356 0.034761896 -0.16400404 "sitting" "train" "1"
"227" 0.019801186 -0.095318874 0.49114338 -0.45994301 -0.76153551 0.018601993 -0.1347856 "sitting" "train" "1"
"228" -0.01615012 0.09674662 0.51280924 -0.47786294 -0.74944192 0.017871488 -0.14409832 "sitting" "train" "1"
"229" 0.03977031 0.045630196 0.65754275 -0.51251886 -0.7404593 0.014641909 -0.14953969 "sitting" "train" "1"
"230" 0.1821736 0.01695341 -0.36692544 -0.47795958 -0.73730326 0.010155365 -0.14958441 "sitting" "train" "1"
"231" -0.035660199 -0.29273988 -0.51245676 0.37314808 -0.73720647 0.0094325248 -0.14924849 "sitting" "train" "1"
"232" 0.0062896695 -0.15329896 -0.48024057 0.2272144 -0.7353437 0.0076223379 -0.14970865 "sitting" "train" "1"
"233" 0.069676906 -0.11415961 -0.42128341 0.445952 -0.73410939 0.005038982 -0.1491778 "sitting" "train" "1"
"234" 0.10283983 -0.79769799 -0.27676147 0.015448073 -0.73441166 0.0046902748 -0.14871851 "sitting" "train" "1"
"235" 0.029769384 0.19054606 0.036059285 -0.11137439 -0.73353702 0.0036063741 -0.14877367 "sitting" "train" "1"
"236" 0.055623967 0.41896701 0.27145313 -0.28831806 -0.73394659 0.0030167146 -0.14807169 "sitting" "train" "1"
"237" 0.10336795 0.05456295 0.30395859 0.30673939 -0.73401796 0.0016717346 -0.14716862 "sitting" "train" "1"
"238" 0.050622764 0.28383217 -0.48305904 -0.37168328 0.26954478 -0.75428494 -0.097477218 "laying" "train" "1"
"239" -0.07884902 0.13932619 -0.17344642 0.44403169 0.36427666 -0.8048647 0.14403351 "laying" "train" "1"
"240" -0.019033451 0.27581955 0.0027464285 0.1078819 0.45077589 -0.77169117 0.23656311 "laying" "train" "1"
"241" 0.05676133 -0.21670899 0.061995212 0.041773622 0.45779998 -0.77716051 0.2327786 "laying" "train" "1"
"242" 0.0084482584 -0.01560254 0.10584855 -0.014726119 0.45167239 -0.79860273 0.20589471 "laying" "train" "1"
"243" -0.020589079 0.017579328 0.120518 -0.16356653 0.44189198 -0.81776067 0.17855129 "laying" "train" "1"
"244" 0.044117166 -0.09629745 0.035647828 -0.14660577 0.43649308 -0.81477122 0.17958361 "laying" "train" "1"
"245" -0.060831807 0.12561357 0.0065194871 -0.18362081 0.43354061 -0.80710001 0.18765472 "laying" "train" "1"
"246" 0.020271353 0.051371364 -0.16762149 -0.2308957 0.43380479 -0.80351655 0.19219988 "laying" "train" "1"
"247" 0.0083301157 -0.39811522 -0.16153764 0.14641377 0.44449034 -0.78632161 0.21739001 "laying" "train" "1"
"248" -0.045787445 0.017953908 0.17787969 0.18516757 0.46914411 -0.75058451 0.26579492 "laying" "train" "1"
"249" 0.27085813 -0.60978207 -0.81252209 -0.21669282 -0.68104788 0.30010432 0.10723582 "walking" "train" "1"
"250" 0.24864182 -0.71287871 -0.71339779 0.52911209 -0.6821054 0.30193551 0.10084302 "walking" "train" "1"
"251" -0.45578084 -0.69607469 0.35327219 -0.023529806 -0.68813867 0.29744498 0.10094458 "walking" "train" "1"
"252" -0.23848664 0.47670077 0.19764797 0.091259576 -0.68890993 0.29838515 0.097085004 "walking" "train" "1"
"253" 0.52459502 0.99099549 -0.18502819 0.0022984612 -0.69728658 0.29474984 0.090308611 "walking" "train" "1"
"254" 0.24260186 -0.050322336 -0.22605861 -0.46297239 -0.70441377 0.28952798 0.090365284 "walking" "train" "1"
"255" 0.55407235 -0.13690458 -0.46209301 0.0059416959 -0.69789993 0.2925417 0.095092656 "walking" "train" "1"
"256" -0.055630934 0.34220465 0.67935691 0.31226036 -0.695827 0.29368831 0.096077859 "walking" "train" "1"
"257" -0.059307551 -0.092883399 0.97565294 0.31576071 -0.70754928 0.2919864 0.075838924 "walking" "train" "1"
"258" -0.71833165 -0.60069696 0.65769909 0.22126272 -0.68889282 0.29827941 0.097394985 "walking" "train" "1"
"259" -0.29616768 0.50160962 0.5142099 -0.31849855 -0.69141602 0.29712772 0.095548635 "walking" "train" "1"
"260" 0.59430703 0.67456203 0.16074413 -0.099448472 -0.69729805 0.29294262 0.095200917 "walking" "train" "1"
"261" 0.19632177 -0.45650993 -0.83304592 0.30052814 -0.6965466 0.29132821 0.10068126 "walking" "train" "1"
"262" -0.27956877 0.027452991 -0.4860602 -0.30485946 -0.70112185 0.28980506 0.096039994 "walking" "train" "1"
"263" -0.58838564 0.2352282 -0.45414407 -0.58920469 -0.71032462 0.28582479 0.088662201 "walking" "train" "1"
"264" 0.42426619 -0.17893043 -0.48237991 0.063735636 -0.7146679 0.28335895 0.086692123 "walking" "train" "1"
"265" 0.34736501 -0.20721155 -0.57331588 0.053898458 -0.709921 0.28610361 0.088706845 "walking" "train" "1"
"266" 0.013658608 -0.86277845 -0.010153352 -0.32149213 -0.70012483 0.29125043 0.094190456 "walking" "train" "1"
"267" 0.0099000373 -0.26633206 0.28772641 -0.089834517 -0.69948474 0.2911716 0.095626185 "walking" "train" "1"
"268" -0.27080808 0.62513719 0.49609821 0.39790664 -0.6974121 0.29216597 0.096995131 "walking" "train" "1"
"269" -0.30353433 0.47315675 0.1971299 0.19055545 -0.68901749 0.29722651 0.099864376 "walking" "train" "1"
"270" 0.41912996 -0.14181244 -0.87113233 -0.44588532 -0.65582461 0.31252256 0.12172669 "walking" "train" "1"
"271" 0.12163522 -0.66480942 -0.97208536 0.44648449 -0.63506427 0.32473847 0.12900605 "walking" "train" "1"
"272" -0.247038 -0.52531972 0.677174 -0.10535792 -0.65664237 0.31701024 0.1100954 "walking" "train" "1"
"273" -0.4911619 0.31751195 0.77461147 0.08576268 -0.6734661 0.30544386 0.10793844 "walking" "train" "1"
"274" 0.56490191 0.60251363 0.29365988 -0.11636118 -0.68128968 0.30093534 0.10482437 "walking" "train" "1"
"275" -0.14561063 0.071921643 -0.18621158 -0.28394539 -0.69657221 0.29248229 0.097766573 "walking" "train" "1"
"276" 0.10341933 -0.34972715 -0.30955112 0.17875034 -0.69427241 0.29440179 0.097192155 "walking" "train" "1"
"277" 0.14648509 -0.69009447 -0.88637023 0.50065592 -0.68783042 0.29989827 0.095159817 "walking" "train" "1"
"278" -0.22417537 -0.27644357 -0.20851993 0.072863063 -0.70086848 0.29253422 0.089193684 "walking" "train" "1"
"279" -0.36581154 0.80535945 0.32323325 0.0094632906 -0.71175472 0.28502367 0.087985486 "walking" "train" "1"
"280" -0.29059674 0.58228833 0.19685817 0.43594365 -0.70570209 0.28920797 0.08863768 "walking" "train" "1"
"281" 0.9428549 -0.18704695 0.44554696 -0.74020836 -0.69742212 0.29447907 0.090791941 "walking" "train" "1"
"282" 0.54722831 -0.40067797 0.83301888 -0.27171379 -0.69912393 0.29200229 0.094145351 "walking" "train" "1"
"283" -0.035751607 -0.36400697 0.94637994 0.011023007 -0.70296573 0.29596576 0.073314688 "walking" "train" "1"
"284" 0.86944585 -0.74088194 0.84009772 -0.81435969 -0.68005353 0.30348717 0.1007373 "walking" "train" "1"
"285" 0.65917442 0.066490874 0.25240115 -0.66375904 -0.68396674 0.30057561 0.10081377 "walking" "train" "1"
"286" 0.12114055 -0.49307128 -0.69346739 0.35166452 -0.69484445 0.29560984 0.092871573 "walking" "train" "1"
"287" -0.0068835109 -0.44003624 -0.72905953 -0.11039642 -0.70106323 0.29111539 0.092717237 "walking" "train" "1"
"288" -0.25308747 0.1582626 -0.89857649 0.29491376 -0.70069939 0.28921606 0.098310467 "walking" "train" "1"
"289" -0.34572592 0.024497238 0.10394282 0.062773932 -0.69838453 0.29130532 0.097360584 "walking" "train" "1"
"290" -0.1421842 0.5360141 0.40146933 -0.078885402 -0.70130477 0.29220391 0.089228959 "walking" "train" "1"
"291" 0.54109162 0.65654604 0.23371323 -0.033152002 -0.70104058 0.29336025 0.086438045 "walking" "train" "1"
"292" 0.62172308 -0.54435379 0.28258822 -0.11959313 -0.70145388 0.29109603 0.091996964 "walking" "train" "1"
"293" -0.69273425 0.3599249 0.39416959 -0.35832701 -0.69569585 0.29222853 0.10002005 "walking" "train" "1"
"294" -0.84268686 0.25704055 0.33344355 -0.42034178 -0.69227102 0.29312532 0.10399146 "walking" "train" "1"
"295" 0.47759834 -0.52129137 0.070611448 -0.17706008 -0.69615684 0.29016264 0.10414549 "walking" "train" "1"
"296" 0.65060801 0.18578846 -0.51669506 0.10298659 -0.69305193 0.29364589 0.10134793 "walking" "train" "1"
"297" -0.1643725 0.67507306 0.69302091 -0.68557092 -0.72783973 0.27777637 0.074652363 "walking_downstairs" "train" "1"
"298" 0.53334682 0.84896503 -0.40982012 -0.13092194 -0.74214702 0.26172929 0.090251249 "walking_downstairs" "train" "1"
"299" 0.55001042 0.75033194 -0.8956065 -0.83084877 -0.6910334 0.3013814 0.084022249 "walking_downstairs" "train" "1"
"300" -0.57392937 -0.74210163 0.93035761 0.30789685 -0.73108043 0.27250901 0.083506299 "walking_downstairs" "train" "1"
"301" -0.68384745 -0.50768353 0.55637152 -0.21199886 -0.73473816 0.26437019 0.096975044 "walking_downstairs" "train" "1"
"302" 0.191951 0.63097197 -0.8574811 -0.60358803 -0.72241008 0.27582246 0.091632527 "walking_downstairs" "train" "1"
"303" 0.44462352 0.66839177 -0.83286451 -0.049298866 -0.73458338 0.2672046 0.090627843 "walking_downstairs" "train" "1"
"304" 0.29068705 0.71499403 -0.98327246 0.88551703 -0.6565092 0.31064417 0.12458672 "walking_upstairs" "train" "1"
"305" 0.67566644 -0.58801816 -0.93614329 0.86434345 -0.63083735 0.33629362 0.10924634 "walking_upstairs" "train" "1"
"306" -0.36281844 -0.72031697 -0.94911191 -0.69195061 -0.61392535 0.35030952 0.10440598 "walking_upstairs" "train" "1"
"307" -0.22393596 0.75675752 -0.97836869 0.5528056 -0.61412029 0.35075038 0.10268569 "walking_upstairs" "train" "1"
"308" 0.45936264 -0.016132342 0.96659922 0.89009359 -0.62507136 0.34582419 0.093474319 "walking_upstairs" "train" "1"
"309" 0.26225234 -0.68033419 -0.9431774 -0.15016327 -0.62602824 0.34702908 0.086966541 "walking_upstairs" "train" "1"
"310" -0.31088994 -0.74928978 0.093702635 0.74120794 -0.6120765 0.3573398 0.085468048 "walking_upstairs" "train" "1"
"311" 0.021359242 -0.80590363 0.9663073 0.43645657 -0.60734083 0.36007886 0.087803314 "walking_upstairs" "train" "1"
"312" -0.17887987 0.66028367 0.98441885 -0.7446468 -0.59859596 0.3638207 0.096555818 "walking_upstairs" "train" "1"
"313" 0.068113345 0.45493466 -0.94783792 -0.30647498 -0.63567754 0.33414293 0.10553749 "walking_upstairs" "train" "1"
"314" -0.08270635 0.20609368 -0.91719481 -0.3657686 -0.61659762 0.35367461 0.08718128 "walking_upstairs" "train" "1"
"315" 0.78670662 -0.29879113 -0.9491087 0.37916866 -0.61186062 0.35803868 0.083348769 "walking_upstairs" "train" "1"
"316" -0.16827745 -0.24153598 -0.96806844 0.77547452 -0.60972248 0.3591928 0.084755357 "walking_upstairs" "train" "1"
"317" 0.30862938 0.83781637 0.92767515 -0.41881793 -0.60974841 0.36005474 0.081244726 "walking_upstairs" "train" "1"
"318" 0.66609166 0.73083828 -0.92184243 -0.71744615 -0.6230471 0.35215215 0.07495079 "walking_upstairs" "train" "1"
"319" -0.044016136 -0.65737125 0.36502967 0.88689492 -0.63154772 0.34579963 0.07650864 "walking_upstairs" "train" "1"
"320" -0.19754043 -0.83809535 0.9693213 -0.10408596 -0.61168583 0.35815172 0.083390808 "walking_upstairs" "train" "1"
"321" 0.13065013 -0.16341223 0.98052866 -0.75575126 -0.59697231 0.3679233 0.085900616 "walking_upstairs" "train" "1"
"322" 0.22637746 0.32788598 -0.95554495 0.34313268 -0.63771723 0.33694286 0.092885096 "walking_upstairs" "train" "1"
"323" 0.62399682 -0.78697292 -0.92157375 0.24911059 -0.61765998 0.356332 0.073182542 "walking_upstairs" "train" "1"
"324" 0.37768114 -0.54588401 -0.92455993 -0.15757984 -0.60907705 0.36252399 0.072413222 "walking_upstairs" "train" "1"
"325" 0.19244944 -0.31732427 -0.94901148 0.56049642 -0.60954528 0.3614673 0.075793569 "walking_upstairs" "train" "1"
"326" 0.66579543 0.10315231 0.8892989 -0.13060585 -0.61924862 0.35364566 0.080006631 "walking_upstairs" "train" "1"
"327" 0.50861693 0.44257479 -0.94918892 -0.46456222 -0.62538691 0.34939807 0.07963627 "walking_upstairs" "train" "1"
"328" 0.54375566 0.76128445 0.26205859 0.81729736 -0.62481913 0.35028311 0.077631578 "walking_upstairs" "train" "1"
"329" 0.083336283 0.12714107 0.98232394 -0.21622919 -0.62031177 0.35113894 0.086801793 "walking_upstairs" "train" "1"
"330" -0.4219515 0.38734474 0.96987138 -0.61990911 -0.61147389 0.35560539 0.093259469 "walking_upstairs" "train" "1"
"331" 0.32561687 -0.67552498 -0.96423822 0.66456218 -0.68423981 0.2951475 0.11301633 "walking_downstairs" "train" "1"
"332" -0.66685016 -0.72522261 -0.72109072 0.40962166 -0.7129991 0.28267442 0.091860314 "walking_downstairs" "train" "1"
"333" -0.52345921 0.75164393 0.97420065 0.30922977 -0.72561528 0.2756308 0.085931191 "walking_downstairs" "train" "1"
"334" 0.29623181 0.86368573 0.97091486 -0.031539356 -0.71540209 0.28196516 0.089055776 "walking_downstairs" "train" "1"
"335" 0.2420657 -0.27846269 -0.77400889 0.26630578 -0.70339167 0.29097327 0.088406808 "walking_downstairs" "train" "1"
"336" 0.29634282 -0.8601217 0.73054007 -0.31533365 -0.70597984 0.28418958 0.10097199 "walking_downstairs" "train" "1"
"337" -0.20079912 0.56150016 -0.44428303 -0.39276427 -0.69611677 0.2906213 0.103141 "walking_downstairs" "train" "1"
"338" 0.13547703 0.87158092 -0.89357403 0.1400342 -0.70407501 0.28999627 0.089754161 "walking_downstairs" "train" "1"
"339" 0.36935092 -0.46225784 -0.87380053 0.34849196 -0.72689722 0.27505142 0.084942685 "walking_downstairs" "train" "1"
"340" -0.67944503 -0.83799649 -0.93727686 0.35172098 -0.7215445 0.28182795 0.076225792 "walking_downstairs" "train" "1"
"341" -0.69467944 0.4025553 0.26157893 0.52646611 -0.7320426 0.27546325 0.072277048 "walking_downstairs" "train" "1"
"342" -0.38816078 0.90261471 0.96254056 0.10686969 -0.71071689 0.28501941 0.090081207 "walking_downstairs" "train" "1"
"343" 0.40012867 0.8326243 0.92798851 -0.92762382 -0.70133028 0.28776737 0.10070092 "walking_downstairs" "train" "1"
"344" 0.75496474 -0.16111887 0.67003987 0.11827526 -0.69683961 0.28986031 0.10366234 "walking_downstairs" "train" "1"
"345" 0.50670948 -0.80241196 0.64164539 0.027720809 -0.69993026 0.2892392 0.099655998 "walking_downstairs" "train" "1"
"346" -0.20156559 0.20841757 -0.79700272 -0.3766493 -0.71841233 0.28283857 0.080207407 "walking_downstairs" "train" "1"
"347" 0.039721167 0.79312332 -0.87982149 -0.054456566 -0.74048689 0.26956937 0.071696721 "walking_downstairs" "train" "1"
"348" 0.076072081 -0.48916056 -0.2541005 0.084230721 -0.75078761 0.26836677 0.0445423 "standing" "train" "3"
"349" -0.028609759 -0.3070875 -0.40640736 0.62880736 -0.74284374 0.2689676 -0.032272475 "standing" "train" "3"
"350" 0.0015286753 0.29281731 -0.14278861 -0.42622925 -0.7274617 0.27574901 -0.046135939 "standing" "train" "3"
"351" 0.018122392 -0.45009404 -0.29882058 0.71613176 -0.73011132 0.27503272 -0.042523353 "standing" "train" "3"
"352" 0.081535395 -0.065885064 -0.52700082 0.69613295 -0.72463777 0.28073875 -0.03673595 "standing" "train" "3"
"353" 0.011125477 0.48950277 0.4567263 0.2432635 -0.72981618 0.27846597 -0.031529126 "standing" "train" "3"
"354" 0.038661193 0.014611268 0.5964981 -0.62826367 -0.75404347 0.26060977 -0.033397444 "standing" "train" "3"
"355" 0.12360437 -0.31211371 -0.25811146 -0.43129728 -0.76746525 0.24686837 -0.044839714 "standing" "train" "3"
"356" -0.056976 0.20231525 -0.24532956 0.71542693 -0.76290942 0.24791535 -0.050546262 "standing" "train" "3"
"357" -0.2175024 0.22982607 0.15479147 -0.43113428 -0.761361 0.25057955 -0.046895311 "standing" "train" "3"
"358" -0.081421237 0.013959527 0.53368088 -0.55730722 -0.75944981 0.25342398 -0.043165293 "standing" "train" "3"
"359" 0.026817537 -0.42132747 -0.37361021 -0.5029681 -0.7448509 0.26250165 -0.047605884 "standing" "train" "3"
"360" -0.021829154 -0.11092116 -0.68861488 -0.56126123 -0.72124526 0.27178708 -0.067405896 "standing" "train" "3"
"361" 0.12795767 0.16022001 -0.93925171 -0.028556528 -0.71400932 0.27566864 -0.070832857 "standing" "train" "3"
"362" 0.087208776 -0.41366614 0.93300751 0.50656106 -0.71689957 0.27600391 -0.065339461 "standing" "train" "3"
"363" -0.08464922 0.1168482 0.61435691 0.63666459 -0.7071105 0.2803747 -0.071952377 "standing" "train" "3"
"364" -0.056183106 0.48082552 -0.078209278 -0.29673436 -0.6103805 0.36265312 -0.031505982 "standing" "train" "3"
"365" 0.041433815 -0.020669897 -0.073713836 0.026076977 -0.66809529 0.32034928 -0.039207919 "standing" "train" "3"
"366" -0.053175867 -0.0099777871 -0.064564896 0.23090993 -0.68820641 0.30501917 -0.042999418 "standing" "train" "3"
"367" 0.017839284 0.29930439 0.66326731 0.38012543 -0.68241601 0.31013438 -0.03939319 "standing" "train" "3"
"368" 0.13138121 -0.031238374 -0.87004888 -0.67995415 -0.67619335 0.31401112 -0.041466608 "standing" "train" "3"
"369" -0.040023871 0.35550278 -0.83214426 0.15704309 -0.67595912 0.3135333 -0.043825235 "standing" "train" "3"
"370" -0.045276888 -0.17432655 0.52303628 0.67451013 -0.68263274 0.30834694 -0.045287502 "standing" "train" "3"
"371" 0.045068478 -0.28468598 0.32742161 -0.45373028 -0.68542434 0.30570704 -0.047428465 "standing" "train" "3"
"372" -0.020217212 0.23412209 0.51728635 -0.88647495 -0.6805392 0.30878001 -0.048856179 "standing" "train" "3"
"373" 0.040432062 0.30962966 -0.61155807 -0.67908414 -0.67743873 0.31092243 -0.049133574 "standing" "train" "3"
"374" 0.20492843 -0.031279378 -0.7341254 0.93380203 -0.67977531 0.30909256 -0.049622294 "standing" "train" "3"
"375" 0.09664218 -0.489649 0.6276469 0.75416274 -0.68079366 0.30850274 -0.049162407 "standing" "train" "3"
"376" -0.24873445 0.61119248 0.62139874 -0.50754096 -0.67957053 0.30957255 -0.048540332 "standing" "train" "3"
"377" -0.016644527 0.63110999 0.84907375 0.042487699 -0.68010095 0.30909941 -0.048841556 "standing" "train" "3"
"378" 0.059050193 -0.0081387851 0.84464739 -0.38416134 -0.68293316 0.30711769 -0.048666508 "standing" "train" "3"
"379" -0.24988556 0.15842677 -0.092609374 0.060369717 -0.81805781 0.10231036 -0.11469023 "sitting" "train" "3"
"380" 0.16953994 -0.21451249 -0.030223498 0.16701336 -0.78391062 0.072615419 -0.13734571 "sitting" "train" "3"
"381" -0.050722441 -0.010209464 0.033525978 0.15820163 -0.802033 0.092326162 -0.12627981 "sitting" "train" "3"
"382" 0.0071084308 0.31597748 0.12289148 -0.17796926 -0.79338685 0.086883915 -0.13221715 "sitting" "train" "3"
"383" 0.019600519 -0.098666659 0.29561804 -0.14683953 -0.78557279 0.083603154 -0.13757587 "sitting" "train" "3"
"384" 0.039960595 0.1687767 0.012364226 0.071064779 -0.77801455 0.07865254 -0.14249604 "sitting" "train" "3"
"385" 0.12408559 0.21253661 0.064224078 0.11099448 -0.75549073 0.060416529 -0.15562255 "sitting" "train" "3"
"386" 0.10661576 0.57910183 0.082679546 -0.075494672 -0.63880269 -0.024622632 -0.20887892 "sitting" "train" "3"
"387" 0.01544287 0.070397134 -0.098345392 -0.1186202 -0.40989353 -0.1752714 -0.28333154 "sitting" "train" "3"
"388" 0.083460978 -0.11512194 -0.061026225 0.13192618 -0.2700962 -0.25674616 -0.3232588 "sitting" "train" "3"
"389" 0.0096684535 0.13897424 -0.030504602 0.034860699 -0.25465185 -0.25716495 -0.33630846 "sitting" "train" "3"
"390" -0.012570256 0.054531694 -0.025325539 0.29414019 -0.25398233 -0.25549308 -0.33865955 "sitting" "train" "3"
"391" -0.044575296 0.062769774 0.34432792 -0.13867094 -0.80517681 0.017429973 -0.097520936 "sitting" "train" "3"
"392" 0.014624836 0.033123175 0.3562278 -0.41204364 -0.88496992 0.05421504 -0.054567568 "sitting" "train" "3"
"393" 0.045462392 -0.11987939 0.46051434 -0.25729687 -0.8836838 0.03959921 -0.044093732 "sitting" "train" "3"
"394" -0.022820162 0.31006681 0.6258901 -0.13635315 -0.87166806 0.029871755 -0.046067358 "sitting" "train" "3"
"395" -0.0094271451 0.15198065 0.3036049 -0.5383435 -0.87007285 0.02962946 -0.047467188 "sitting" "train" "3"
"396" 0.021698809 -0.38908484 -0.15917986 -0.25056519 -0.86563931 0.028542597 -0.050864574 "sitting" "train" "3"
"397" 0.394192 -0.59030395 -0.26963433 -0.019600647 -0.8613174 0.027564571 -0.054222315 "sitting" "train" "3"
"398" -0.026445867 0.12110625 -0.25360885 0.039628553 -0.86150488 0.027974 -0.054454322 "sitting" "train" "3"
"399" -0.021361388 0.056178369 -0.21752879 0.40187894 -0.86638564 0.028249455 -0.049781882 "sitting" "train" "3"
"400" 0.019418372 0.046542191 0.079314386 -0.11751401 -0.87755597 0.030502575 -0.040473898 "sitting" "train" "3"
"401" 0.089269421 -0.03156147 0.053317804 -0.14090288 -0.88262966 0.032082337 -0.036783545 "sitting" "train" "3"
